,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,target
4022,979.5431165131066,444.75314244613094,321.0,506.8280979489574,661.7277547050785,273.0,8.02283317153387,60.58002930041404,824.9350889818885,,689.0,133.78895241795195,430.46242524903124,75.6580463729268,370.9464479045171,389.4087356359809,630.0424286971366,767.298803146545,449.98876493639494,0.7457096860760727,0.7648469752451714,2788.461839457294
6841,972.6215584311713,456.6910800909102,321.0,546.3118782169031,767.8463906935189,273.0,8.062350657510711,69.72654183311913,870.6089365428325,398.0377298663827,689.0,185.16401448174645,432.61306421019054,73.6376057839099,,345.5325281843526,616.4539816174259,757.4151139124222,415.25907001747174,0.7420025573800936,,3216.4474421122827
2514,983.8295814452161,449.61985803564755,321.0,643.0370823005303,1024.8165738295852,273.0,7.446681882836669,52.86519302856223,914.2904907957457,343.75794419893214,689.0,216.04355092894397,446.9516016904526,88.19955895948699,369.04585389237076,364.0133907893601,645.4707835052623,714.9219316603803,416.8785838179223,0.7181985673301524,0.5221921408337107,4119.320475992555
8647,980.523747508604,434.9281100534635,321.0,500.84447774691375,1024.8579833338827,273.0,8.400638837290503,58.512696990608106,880.2883731985861,352.76454607477655,689.0,173.75803960607726,628.5280699897269,69.098243377962,372.1666974965688,289.1148644778527,653.6882557344367,712.5549868337125,347.6275614684608,0.5107170472199383,0.6807053510948875,3488.367114740419
6653,988.6820651203102,421.2490269753011,321.0,558.9077263761758,959.2202163236147,273.0,8.58518511335067,57.27297944144504,869.8522273276022,322.3797091928931,689.0,178.18228650029917,530.3094723347479,62.24519943824112,369.4279730136103,338.72463617306175,663.674023955243,698.423774236437,395.9976156145068,0.6053069325478214,,3682.9766480621765
9714,992.9836554707275,485.1573081423822,321.0,585.3532122524865,1180.3220279184404,273.0,7.73865538474352,62.074391464529455,863.4467019016215,337.5347342434442,689.0,100.66680512483703,664.5543751260308,57.7367333243386,367.67437443311246,373.4134459076808,620.8213788274044,661.8413141824685,435.48783737221027,0.4830304517055106,0.6119441062403685,3751.7367530506663
6822,965.4390854710894,453.3958576692908,321.0,440.5660378256136,845.9397420545685,273.0,8.288891575978715,64.24325541039552,848.1216829799689,350.4057882616955,689.0,201.6615881936719,419.97536846701774,78.58633644230015,378.2493167798281,308.9629460447281,698.8565397070562,805.9472552723087,373.2062014551236,0.7643305396021323,0.5893584142275201,3246.358351954086
4161,964.1005309717027,455.3767004612083,321.0,473.1867023690545,1344.4082183145397,273.0,7.4691074134889845,51.033011746926526,888.8103823158706,303.6199771265418,689.0,148.77931869899814,530.1084699931085,71.60240048205549,376.7786592789708,343.058988585038,633.1313595716431,713.9062586957025,394.0920003319645,0.6055364480484023,0.4475655997026841,4081.508731786864
5440,981.8118068479887,422.18526301404904,321.0,581.4486899150797,1000.4695261092365,273.0,7.539400903252106,41.43574717661964,799.9202042971009,351.05756184748805,689.0,266.92059841617635,437.98716784057405,58.755620897035506,371.0950674381775,396.99194402095344,603.5486914485825,800.5082037241102,438.4276911975731,0.7328981841697312,0.4965096644866448,3714.0692237272483
431,985.3023107483269,477.3644937131237,321.0,585.177863682918,1052.2445606059691,273.0,8.256309254560083,57.62478338281032,782.7486952181422,396.716252170355,689.0,209.39140650728103,596.1356700601087,89.5524787513021,375.44304755636506,304.2583994860564,628.3701905033092,781.1366373775995,361.88318286886675,0.5384680302180767,0.6516433293953405,3616.2633009720207
8725,992.9366245039612,483.2841015378183,321.0,613.2334526069945,762.9269453976688,273.0,7.785539109428292,72.65097497914597,815.0416646635597,446.3760082938721,689.0,137.57627991987889,451.49871407926116,78.08857851337447,370.90876731658295,263.47426527982935,580.8947368670002,723.8720468004894,336.12524025897534,0.7109654800559366,0.694152036164607,3394.3020625983245
2259,959.4422666272342,465.98840179779944,321.0,524.349654371643,891.0521432596079,273.0,7.913426485116384,51.44279082330713,795.424213174508,,689.0,226.74271937717037,484.65145631324475,69.85538732436542,373.0036922360356,372.95698903968736,580.1117750803581,887.1738428141755,424.3997798629945,0.6623316526104238,0.6223057178327831,3035.9822119143046
2401,953.5045045042625,441.08929807583013,321.0,655.7055370304822,1008.9804624735556,273.0,7.602709125881548,56.67003928143197,810.1984095738211,340.7121232584753,689.0,163.13532837820924,529.8261532643472,65.95358903562945,375.9913016524786,336.8538552960702,637.8238177195122,643.1237926382107,393.5238945775022,0.6058591068452652,0.5904769858867227,3935.6411638470117
88,985.0897238757905,516.1201413240619,321.0,555.8712527570727,882.6392479680741,273.0,8.347934061273698,52.6335453763115,841.7311188759652,335.8692208171063,689.0,206.2453784953702,500.7054352522093,81.65885029975732,376.35640485563533,425.5209928708214,612.4040546704979,747.6946353694015,478.1545382471329,0.6410954972723828,0.659798764775789,3313.624708335908
1532,987.2197966258318,473.3390381193906,321.0,698.2866654226855,1192.2173763366313,273.0,7.754216295763939,60.824875783033704,845.0509114294014,344.68559092673877,689.0,177.49097411816572,379.1549922883052,57.7669065150995,372.524245647291,377.13450949463044,573.5196518434279,742.5371735298867,437.9593852776641,0.8466194736423652,0.3664783851296901,4464.707182125508
9169,976.2034226081469,476.71155851751763,321.0,633.0739386011982,1153.8662107589664,273.0,7.972624177044444,55.660164440979514,799.5731291071277,381.83614520482337,689.0,209.57937887305968,529.8878956406893,91.2799721813201,367.2863256332717,398.66447350924545,646.6411671740789,709.1344466109126,454.324637950225,0.6057885123265135,0.5383361277330674,4034.6275395728962
1453,996.7853547992677,443.2244971182148,321.0,534.0510878705386,816.1795110932993,273.0,8.289152770152748,56.196667357459084,,390.1124063801019,689.0,174.99010483810397,592.8538732121983,73.81044484866995,376.9321254954602,247.26581886785465,651.9607543901665,686.9972119785624,303.46248622531374,0.5414487692570163,0.8168108963772559,3337.3810707077046
4182,948.9996726607006,442.69186587165046,321.0,,1046.707419150026,273.0,7.981507852610219,65.6158088541265,795.8115114623599,360.1754965860492,689.0,167.52358595262245,494.41107092390746,75.98819476016513,368.92454534424877,353.75544536161334,629.3633965372909,689.8364673565443,419.37125421573984,0.6492573060715374,0.5449462335398967,3798.8292875616753
1900,988.6603029007819,449.3059762868229,321.0,506.1469947702983,768.7971295157722,273.0,7.780253883753027,62.86864170736328,886.4090127701648,374.3225122487129,689.0,150.6833746029103,419.55409203165476,53.420228110073396,379.1155254929394,284.3529365484203,648.0538397161068,723.571152405895,347.2215782557836,0.7650980078530161,0.6152134314544484,3344.5455619439663
8194,960.3146440606045,474.34396798629547,321.0,556.4284836714882,1042.117862357109,273.0,8.210327316213105,62.9258990389637,776.8256646067845,361.70183753917155,689.0,207.0191536518963,424.25242440249747,61.12830479646558,,323.0446080321384,617.2789012502118,757.6709222776661,385.9705070711021,0.7566250221247065,0.46576375545574766,3814.258116781997
3998,938.7982572482629,497.55161446640125,321.0,530.5359872524718,854.224582890439,273.0,7.593590412844236,54.711455111506375,879.0587886604341,292.5574382106699,689.0,139.8215760779951,495.8055080400088,,372.469100756903,370.99301667281145,702.4216827471333,753.1943046660216,425.70447178431783,0.6474312906868656,0.6755899081411131,3233.2325354613295
4091,940.5594856053702,458.822557856059,321.0,440.757199630713,1259.6877735241071,273.0,7.79285399406462,49.04290006284841,795.2925496809609,329.9922127030419,689.0,230.30561662524264,396.3652562552096,68.0377649294599,368.6812271516848,289.67426996969124,595.73924258802,767.9510819372987,338.7171700325396,0.809859075522291,0.3686651811229809,4059.9297912974507
9778,991.7763513820746,405.4917632694965,321.0,655.7773954665305,1157.064010439195,273.0,7.989519653353837,62.60444720665317,925.7479171341446,375.3375332551206,689.0,177.5875140442267,585.2192390031241,89.04262407537591,374.62920038386187,272.06854571392427,659.3768982407231,714.6880895756327,334.6729929205774,0.5485123840883952,0.5827351442921171,4247.193006578717
4540,986.8583543343278,412.1439373279055,321.0,432.3655736152586,1101.3703858891602,273.0,8.197511167386667,58.00206606844149,826.6637882945994,285.4605092013985,689.0,180.68253895510628,414.5610945295825,72.20755767006924,,,602.1373075058293,799.1959554459304,314.0741702262919,0.7743128919616791,0.4419663524970056,3803.933902118755
9066,945.5779505694481,488.19392765827314,321.0,581.2895739944888,1031.2728877076643,273.0,7.677298604346487,58.20191441065726,888.121452075338,321.725835889572,689.0,182.1828243387095,276.6169843616196,70.39673039065391,369.650151262856,317.5511395270291,616.4492647252431,799.389966016797,375.75305393768633,1.1604493510794651,0.3364906795170608,4073.4323291127284
1529,1000.8513397667924,501.2688961160431,321.0,528.5567557515503,976.218209423956,273.0,7.640812162018701,45.64325423783387,866.4694817490406,380.8942654825517,689.0,151.32345461289938,508.01841069487585,73.0619410207839,373.94859897846254,,651.9228449654454,731.0465166582635,347.5585063677115,0.6318668639605619,0.5952361327684534,3602.5500704136143
92,999.8576957485309,478.2734423081734,321.0,597.0788297568569,1011.7403510383161,,7.921509877758714,55.84911695894948,842.6119202761167,424.1110492508613,689.0,188.65422783411347,406.68757968190283,74.09414435189017,373.1253591565755,306.63275976970425,661.3676618848821,781.2849760960888,362.48187672865373,0.7893036720006922,0.4752026777822812,3939.4041005904655
2282,1021.0476528701624,471.0592175242329,321.0,472.5335790817095,1074.056346679627,273.0,7.327666887791539,60.44807089106545,879.2052538670163,356.0747535743122,689.0,180.0180341856444,332.24342708684276,80.95947006191595,376.8996923271906,269.7926705466354,678.390763500574,704.015452099274,330.2407414377009,0.966159068411295,0.38471249523002,4240.596880981487
9138,994.3447745926917,470.8894295118745,321.0,515.4254009803046,711.4331751887794,273.0,8.912821411277438,42.02497953909033,852.9401387518246,354.2053031974372,689.0,153.88780471054824,446.81032902535634,75.19220193352857,368.74628667368995,411.01189398569045,650.4678037556337,752.7123534095695,453.0368735247808,0.7184256476348901,0.7337337492314314,2974.862372525497
2189,929.534130494497,461.44010459432536,321.0,574.1027288638027,1031.9493446612078,273.0,7.992257073649084,44.41931132764944,933.5079412775053,366.9551168933831,689.0,165.177192189702,,75.31352063404537,371.8749974446609,381.3525722520251,596.6743460346358,732.0501127257871,425.7718835796745,0.6574387801824102,0.5461236184115843,3567.224752283183
5237,,505.89199240250156,321.0,441.0917688151504,960.7286533117738,273.0,7.3075698863126695,67.22505458916434,833.2237800983112,423.66358182788775,689.0,207.68526419180935,548.0568678371377,75.5131167140834,364.3473841218416,339.98692864784636,627.7198252234834,856.9773728893902,407.2119832370107,0.5857056426768278,0.6490594221393139,3030.0106041947556
1232,960.9245326778946,444.79438305131356,321.0,544.1178593719537,975.4138766911426,273.0,8.094572281550661,60.808112478783755,843.3674696500663,331.43132194209545,689.0,212.91289327058078,361.1888634549109,65.5670914468823,370.00788597444705,366.73382017478406,652.6620841975633,821.4026311944419,427.5419326535678,0.8887317203789482,0.43751269599470977,3695.8047342646314
8082,982.5077060740551,415.08578183846714,321.0,594.1126937956248,1134.6651375922604,273.0,7.748614119863901,58.96319489247355,849.9242065613353,388.74091690454816,689.0,157.41788278130534,422.33590211841675,74.69181321167086,371.4240753868286,345.53378369710333,591.1372568765462,751.310310108962,404.4969785895769,0.7600585183260038,0.4380391173247569,4017.630011373422
9493,999.387884863828,467.21152009251097,321.0,527.2629470834723,996.0738352021513,273.0,8.460783582522108,68.78544339678186,824.0044860056584,393.0330822642748,689.0,219.02983758582425,445.2993399515761,53.57603891818043,378.41628451263654,311.22933990829216,660.014656799539,741.9885064611486,380.01478330507405,0.7208634084993412,0.5008417661814304,3797.924781702856
1357,993.3981800729116,488.80946150019736,321.0,412.31772663931054,1082.401163798487,273.0,8.242826084651945,62.452736931176695,867.0220633510297,320.42290585766403,689.0,229.95583291363442,439.60524205791694,58.99499099380613,372.89686774238965,313.2741086136795,665.715311589174,866.5435259689208,375.7268455448562,0.7302005738086923,0.46064273554730634,3581.3084299922903
2374,989.9813278462434,434.5045980093376,321.0,568.8630935444418,1050.413659123598,273.0,7.696246307231692,57.68259314976968,826.2839978848275,384.9970132882683,689.0,180.45345261317166,496.0921439702078,81.90254726971256,369.205954190909,344.25175914828003,669.5764191979574,725.4055914260638,401.9343522980497,0.6470572128618051,0.5502543557194071,3830.8398521409076
3224,953.3010593215695,460.7127861461445,321.0,464.3381521863639,915.3996559487914,273.0,7.594007970105248,60.11006870689301,740.9438559113927,356.49512041030454,689.0,194.7669139923316,590.6195488951462,66.44314925261666,366.28057127025676,333.6793225926623,588.6221328884344,720.9122171940072,393.7893912995553,0.5434970796352488,0.717787792335067,3030.1166222639376
996,979.5353651562391,476.9737091703402,321.0,522.1913502677373,939.1714045698067,273.0,8.186668693646766,47.11966410891031,954.9593782426392,358.46377177791527,689.0,200.2802163596113,349.5667426046052,65.94273054159022,375.56703666859573,295.7807556330108,660.2909125123329,705.5656380078756,342.9004197419211,0.9182795754774731,0.44242134196634975,3953.526595394489
7137,990.5817889514519,473.8061794332238,321.0,496.2515046126633,878.7972283626444,273.0,8.593264019374152,75.03097307699163,825.1540054196287,431.7473573236557,689.0,145.14534996318034,504.4890203209897,86.27048426940998,368.59645735402535,296.1401651318426,624.04309554904,,371.17113820883424,0.6362873859886153,0.6722364221506363,3215.382149339139
6278,948.977950068147,423.41690632353226,321.0,683.2310871636074,941.951261572727,273.0,7.636605285540757,60.68384750797799,787.1213804930338,281.8937691489624,689.0,232.74602535794676,489.8631045795425,75.24210363358517,365.9449301729258,281.92822739624523,662.6557290125041,685.7359741014377,342.6120749042232,0.6552851133287932,0.599930411759947,4136.776679746106
2124,958.448235247813,474.87036210688416,321.0,482.85992883088807,1061.355418940726,273.0,8.154830940841828,,838.8500255773056,452.416263204605,689.0,,476.32959736810153,90.31969803691176,374.50287617841184,297.51297676589786,571.2525483986258,781.915501379673,353.9881613391655,0.6739031161902275,0.5338921206720284,3428.5618187279283
