,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
3849,,827.7242095487812,78.26578609804369,642.3767362968945,779.1373053413612,1192.393257776407,447.54126431147097,249.0,475.17762556604646,876.1931577851195,1315.403815733234,714.5925116193263,726.4994653420072,596.76004865964,894.7095555082681,404.6749142078514,278.01238914626197,123.77276809798599
6985,108.68927509956093,869.1071570610862,68.11793682742443,687.9465867447298,,979.4569302571407,386.94700667625114,249.0,536.6518552278219,1063.9922879996097,1040.7200016455602,717.9879026486707,900.4438916068498,643.7367798256356,921.5419190871359,419.1187137961173,455.95752252282136,-134.1012293503647
1522,97.89541650719288,766.0317364118807,71.79650708190252,722.0364694911223,828.2444825834345,915.1165399258605,356.5710106668342,249.0,543.1609113657063,926.1735863978238,814.8184381472526,714.6009024257039,440.8444055775926,589.285192283755,1127.4088562958,392.83348955564486,538.2847042893435,472.3716186128923
9354,86.86991168231614,738.8820422238695,82.4047789303025,508.222726437254,703.8660569996237,1073.3146587820902,428.3417482354042,249.0,534.9067632659294,1072.3635487431545,995.4794961374608,746.575337014003,823.300225434718,629.7473897111237,,295.87941870205736,427.54053368592196,67.16371326532527
4406,102.84728187875425,917.0224373256824,57.9065735522456,662.5030095750121,778.5154126688883,813.7853890239518,363.087609447791,249.0,427.079636317461,1024.7466780487591,761.9434770597338,728.0288577118404,698.8207147602839,555.5940923847035,784.2876915998926,366.03663982344034,213.93771087083496,-327.996311279201
2528,81.84162826034009,910.2069313991104,56.294284819328986,629.5203993392639,795.0248959147938,894.1159118155992,325.91329338709573,249.0,667.395609293235,820.3234860826777,846.5027947036672,728.2428931215778,623.8926085775363,562.6069536318053,821.2603114234748,388.681424399606,522.2662380333419,-25.217212555792287
6414,104.04783838515479,918.7001427822564,,884.1499506630123,820.1594615539633,858.8429163820513,361.0081271531058,249.0,757.6894858540059,1121.8073817533964,559.8236921201365,707.9681054198992,521.690450427298,640.1800843411687,722.748473554138,334.0003265100683,463.64235838968585,37.37134589237917
3817,98.81568745988471,,70.22424750861299,621.0081352058578,816.4228289037802,983.3443572740307,347.9752766434644,249.0,509.8366716634692,850.1902257353764,1114.2922939802272,702.6945993046703,570.680179749592,573.5104132245162,703.0989542495055,404.5575261361931,466.63188266671705,93.28578905738556
7514,84.5548571229412,884.7190643028785,90.8442093130972,861.2429633764679,793.4351303701087,748.8407081837099,317.5305098870223,249.0,581.6329751635448,995.1002250887286,910.0191951165107,727.7616891289045,652.9148329257382,569.1118824872714,1068.752502285611,448.0157351299581,605.0286665395788,199.059885209031
3586,82.23752426227342,985.6805449618047,71.13968298368685,652.7737023799577,726.8104010921893,946.1188637977614,381.26368933192236,249.0,741.5381400763858,834.0508465564311,898.2734621050471,732.1879074351207,654.7932332738923,527.3983677148407,958.4999920872963,394.62734706612196,441.429345365687,-23.01345345340343
3775,102.64518788129436,732.9155941782413,58.61594689227623,688.4993010242072,816.9326877942791,1069.4194169876687,348.4898812037183,249.0,656.8638698309874,999.9160178795363,1021.3065885261531,716.652289680278,1024.7197120424237,622.2067887376022,784.501290907094,425.18914063229,623.108599464078,-238.73432526943373
344,91.61911792122577,849.781517903202,71.33934394698781,620.1327976225507,743.4103256525775,900.2955092964478,484.2192264468576,,584.6860236431843,1012.2184066807473,741.2642702014525,723.3420251753811,660.0016944691278,606.69396244289,1055.4586641723267,338.4175035214599,540.0401285352185,247.53701126391582
7381,108.97643198989219,738.018592343543,65.90731259326131,631.0454609309402,886.6051317520426,1002.3859781132137,374.0973721785494,249.0,522.6173068180913,880.3792825008,786.6199648533196,723.078684309055,796.97041806371,622.5479205422076,874.2715129380331,420.42866785417067,567.7072587268442,-37.42021585987641
7521,89.64405234219691,862.0412710970317,68.01529151409183,586.4892903189678,769.0344339542705,1112.2509618859626,478.0705949816412,249.0,589.7593009710799,1023.4513811968732,893.0317706062583,712.9980884057362,754.5125339971801,645.4988543180123,743.5916582309733,393.7103485264169,486.87895787041185,-4.679105774367656
2672,102.62933393451145,877.8731314400641,62.27873955742947,762.8128503802285,747.1443674878365,1038.02468447451,288.71114144532226,249.0,606.0091681747283,952.031700917425,511.54366958867877,729.033012371739,742.2944976700453,667.0918202898841,1086.649058617698,414.49729326469964,337.9999651908546,-50.34799059674566
1001,83.31008252682406,908.1026470715381,70.66819339540424,706.2054326005044,839.8972511430796,768.0474373505414,451.35119944758367,249.0,554.9364260778666,756.8406279674123,680.7137614027637,699.6365592682874,799.5408005731917,543.1305916248276,777.7721687582865,338.4096002873531,621.860257851459,34.589623996765
5259,111.10486038980872,887.8042924739536,70.21509065439388,543.5648950343361,737.765365269218,1216.482632816329,327.2763679672033,249.0,570.2001942718705,1158.3282645440936,1101.7866811081497,702.7583663342637,447.30879131346836,523.2106528036322,995.6018776430695,377.5219608987934,436.0865146630276,238.6096757747806
8189,96.25526412157679,900.090011002991,54.32297097083617,581.6477873960082,716.6621981058861,1167.1646161228637,318.708442698765,249.0,648.5372136724875,838.0404810160182,914.6615098377986,716.8956959035061,695.9994626760993,612.5377676878115,796.1959055406977,378.0345537876233,534.260126354663,93.4377587923953
439,110.7769699558258,894.9897696062466,76.81980510041612,734.4665227655644,811.8385781904304,1033.8624758505855,436.84568326157597,249.0,601.412863636444,936.0493523169629,627.2501122621902,696.2247273584037,658.5557999461823,534.1971278509594,881.9971989198037,382.7587885263384,525.1304963266397,122.94637736732602
1307,88.69396204276651,852.2514035494025,75.01516024852008,805.7708622925397,923.1593018155667,707.1269424462192,358.3720366156064,249.0,490.8027679484736,912.3927176844654,981.6476134566373,720.1889353075708,424.88473969159753,552.4030078266403,1126.9503268327142,404.4878845261466,585.53674583318,486.2323596450986
863,97.53952770533368,975.5505746063809,73.43334716047653,788.827200218084,911.0223410052747,621.1129504321228,321.09601234328755,249.0,608.6828237556547,992.8854362772353,1002.0824489868221,724.8196321919846,730.0971819532217,474.2907516297845,1020.5026139627112,,544.6739465612902,-97.2269815661158
8245,114.19904448564365,715.0278310438282,68.43997985724232,597.7522747745898,791.5642197895788,845.6399322004044,331.64554478081254,249.0,583.163211040014,993.6093776784281,959.6360302159288,731.39408710518,663.4664506308078,480.33010174233823,1078.4375393682474,393.57628609270677,601.3728342859696,32.79241953275766
4680,96.95609579644704,843.3119383677946,80.73483332413261,751.1463923126795,875.4330627684776,1104.8960015910575,353.7358149310449,249.0,492.7507191438931,1094.3843512647065,674.2835292013525,737.4088099674008,738.2822592574013,616.6378765883225,751.922047148185,346.9889742350997,403.3083839497289,-109.53484260231471
7364,99.8968790676616,826.8052963395422,79.858856388843,522.7849003725362,880.0759703640997,740.6999084547879,405.0440251278787,249.0,572.7861388779348,998.0944714225469,963.3206495628393,709.3625748519274,595.9073822018145,612.275149975863,1247.5625709266083,400.6615450802554,657.121533779943,247.2016482300677
5726,100.1830367124397,892.6604605945588,69.3074311443169,507.54650109314844,814.866936306436,1110.1573779755408,361.56760692030997,249.0,436.2602814176219,802.9169197552492,1016.7953140871672,706.0890492810739,745.8209311967582,654.6303350114038,949.8387723064127,291.3032072813297,576.5724835523372,327.43066484284253
5696,91.03911791993004,791.4745765838326,61.73342270497457,738.9613631147914,815.8614538659657,1063.9792019351253,431.6892236580866,249.0,690.5090425700802,964.7480434465658,889.7155943915299,749.609234711461,680.7893908194906,574.3871453665671,719.1103924970149,425.845067910609,,-60.11383250079393
6725,94.01407925201259,927.3114182153492,56.69860844064804,644.2393245604292,853.7865119261725,977.0434382414103,360.74856716928684,,584.9401900315032,852.13876033727,476.6330388433941,711.650710405475,478.33263685275676,521.4692477496359,866.800682734086,519.1589309308787,316.388657278206,-197.06661241364486
9058,,775.066164489303,76.47359284232704,,814.8278334367424,1135.2072341012529,373.6859740925728,249.0,633.250411956576,1138.6697068741214,1137.8636129011356,,857.6298128853421,511.7016031418078,934.8208254482295,401.6510223912288,356.719589903769,-263.6782446917898
4400,106.44766040626634,876.4433746449736,64.66145403487336,517.6922780813826,721.6125382896673,882.7243018353083,471.6503966307746,249.0,502.868376294324,993.3301936587003,1196.1862802394846,683.5904722159072,746.3858379787154,,850.9660732094665,389.7625948428523,,113.89706418891802
100,93.99543214881193,880.6543677001633,58.56147109392924,509.32751047379065,799.6326039094811,1013.7055286453489,357.6961482709413,249.0,639.2648457803709,875.8820133826616,794.4130638158392,727.9427931861775,813.9997100175303,550.3936247417837,1210.730637164218,350.6817884056479,572.9672214046411,15.307410845899312
6851,100.62166027912278,945.2658153488294,80.18376317017152,634.6550434881136,912.8665679828878,770.5345676144368,353.61102386634275,249.0,,848.7801673689578,1024.8919562042888,743.9018903392746,569.1996616643896,540.7994740040207,923.9016954530337,437.3035987659454,,-46.74740279809811
2656,90.2085638763818,774.150095462529,82.32335109107652,725.1845776013067,793.4266411742151,844.565692047608,446.988241564407,249.0,408.0990598461159,1135.7333152871433,1124.5951818686538,720.2086081960905,1027.4025847663943,673.5184619792262,1187.350459978674,401.39324930369696,540.4744796025385,80.18892384676951
4474,92.90844945070896,888.4961420956562,73.09213994808252,567.1007434238209,818.4968729672815,1212.884500112116,400.5677288730183,249.0,584.1987439518631,1137.8800292824428,988.236742086573,692.3678352090017,620.84898181221,527.9860205660349,933.1977884112833,355.1116294964758,523.468347285437,142.3133548292859
3762,90.9472674214584,808.9779817533818,60.41595114011956,810.1412195073566,822.3779415980113,788.1316515263572,447.7642975055298,249.0,571.0532451294215,1055.5276349997027,1154.2672657011092,729.3210612814764,398.5798094198914,579.033391020868,1133.6346308117882,459.6511504413844,643.4888635638813,647.2071309047049
5122,104.1590075238889,940.1028511516303,57.23224334177803,692.8736800007296,848.9763386409172,948.3328765877676,358.43874289327294,249.0,518.591379891131,1067.842293343631,499.15087975031423,726.8091582796004,640.236810802108,599.1112334488876,1008.6108247458217,324.15487355721643,441.34039546025355,46.23337650518869
6683,105.01337871530856,923.6522371908172,56.93798984204689,773.6883043671418,712.1514736981005,954.345642141538,334.0730183370596,249.0,517.2099376041067,859.8222935034269,712.5764075016707,708.8475764879544,791.0323354450119,597.5955562299879,1052.1256873008801,385.227649010073,564.8442395741314,245.2179564744573
4419,99.16459883696027,846.8288023571015,69.29335244939116,,806.8321866439878,881.5014846049572,218.71709103486563,249.0,610.2720608674468,864.3137610274324,1010.2331151261668,732.0010313187305,726.7773119316156,652.3257107367805,842.76129889966,362.68776806204477,523.5993060118302,-133.98300224264608
3519,96.9700872420122,,78.91786363701425,854.9291021815474,873.0598280981379,1250.0993858739105,523.9640621123341,249.0,554.986090230478,1024.2523496631213,1088.0015385522545,720.2236445263162,867.0536047514681,707.3604718292079,1310.7054238953551,362.8525924173919,577.4439438400085,649.5839428184961
1078,93.46178901396274,756.5004247499136,57.870305667000544,379.4442863619199,695.5672996937116,1044.2802755827504,458.14357939795025,249.0,682.8366824290208,1287.8879904730884,1019.6695767257079,726.7395340063882,688.2654461142013,511.78358161057355,721.0079943323202,376.0572723648575,433.03848573858374,-388.9709102538735
538,76.14374720064819,766.1570741734457,69.72668229831886,670.925266076203,712.3180845324962,918.2588874871849,425.68897636649166,249.0,575.9903928348352,960.2504583771045,1190.7920095800105,,548.844174386602,620.3221057808355,1104.7068359097793,362.1151255598929,624.0469527966328,606.4240021326767
2923,96.32291795179896,796.0678310125036,68.82070818435567,803.8132360232838,803.8970309385004,1090.1003505471676,370.65823108266903,249.0,598.3575699956192,1182.9855618665658,984.2192600667789,710.7330480145722,769.1502115251432,540.5862898887781,1094.7486206899475,416.8852918993873,409.7819181132147,13.414825764259092
9518,94.81916391530686,686.6318554032293,71.291503781345,841.86664609584,810.948634626953,1087.3699635306577,381.5501889905615,249.0,443.0489286401224,894.7093910390196,922.5704954110263,703.1313543419924,667.6838691645403,623.5976474461781,1134.438511635944,376.6737500805263,548.7803614198072,606.0411782329111
4820,100.14358254472725,887.3693867302806,62.87813293259156,508.0089435553541,729.9924876148142,1175.6534490475592,360.93355296338484,249.0,643.2434375498102,998.3984063242395,769.7174453109494,742.9188994698151,585.4471644921185,658.4676681029085,1116.4305626386813,406.0487016897667,,161.261097346569
2290,98.74441868076998,772.1320316572538,79.46038005354418,759.6576080891609,826.0507640759847,1050.2387675901698,363.8121618938098,249.0,526.9522962044855,950.2598746682718,941.7314680607262,721.7070553403355,890.6346934915765,690.0443089713336,1025.0998280393753,336.2894788099608,453.62094357060977,121.14759121060013
1137,103.47382824356897,978.8891464633963,55.42073467632557,722.6893467995834,839.8439674004187,949.3015436647854,426.310888583831,249.0,525.8858586028905,1100.5236672000003,824.7422949456317,743.910781707912,,696.4630164271238,1012.4412310567695,389.34776041675326,461.6427274189054,55.25313275687529
4461,91.01768354328651,882.4013227862715,82.82019875964608,767.852931646347,797.901640553689,980.140877905982,410.1989498412158,249.0,556.479263407085,1143.5219910799467,778.7734087413132,745.7581928261795,491.3724822672269,478.9246649195552,1165.585305281626,369.35705822073174,568.337343554156,400.15766086591975
1448,99.67490603063874,929.3368540400356,61.270707661815074,664.6079740682911,823.5347087099242,935.9255146502308,370.59103906144384,249.0,447.4255777736207,842.8797877844033,971.770663105342,740.4224015027344,863.7736551454911,636.8553609415297,1179.930545020009,408.46054953065163,571.3801674363592,206.06334784520953
