,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
1265,540.2737073642434,866.1953063110645,260.7754749659324,125.03738617870023,274.76001476285796,355.64268542234436,1070.8291135928343,,,192.3491534254459,180.92655340920885,743.0451479833121,-1612.0141916585937
4392,552.9347249397293,980.118828186232,284.8926034340772,108.93498585660234,207.79389394793517,426.92057345188095,889.8679604544443,164.09434361000348,74.81278311376475,,,757.7234060662396,-1687.792109789077
8484,530.2627348740099,971.5747697070468,286.03811124272175,147.92296429162099,233.16088635560865,380.1515842791627,838.1924584454208,,91.75961789187403,210.67273717659333,162.81820543042403,904.7727510518849,-1673.0583432819258
4414,534.1082994229596,983.6785521132805,260.8597824698234,119.0674538123534,242.81741756308466,335.7283353857286,909.5572807739293,175.87670545937965,87.83417464165277,,195.3501600373798,736.1026142529716,-1599.9972229573232
6327,566.889307055587,978.8047075485745,322.77153545613794,123.46824680872918,278.4009407974352,367.18866932665844,761.4713022958316,190.25469267289856,83.11374960334581,194.13913443245139,192.54831283403684,730.8193598020048,-1523.6627854204194
1123,550.4584111082784,990.3350405682786,295.68202073857316,115.38868828928166,209.7861967704939,279.61776621542526,999.7492943416443,189.82184699341306,98.34674639206979,163.99240376065944,170.6782237557075,898.5198619372555,-1715.1343197421886
6380,539.6770987273644,899.8363457597576,248.73426949024858,126.91674339271711,174.10167380163725,340.1895276527566,713.7913796768203,166.38935359623565,86.96234431218481,179.4817514536054,158.48920949786185,723.8587816228626,-1480.2669034289404
3212,565.2715419793284,998.0500098959271,259.596465569025,,246.26872118288188,349.3184962895021,1014.6233027179406,180.6374484311291,91.589510680952,194.5146123266473,140.18781339693547,850.7643728654369,-1734.9725021735128
1618,567.2332044669303,912.0762538852674,258.7974516889402,143.7698763562503,219.00854225074366,299.48397520857554,859.9795591486597,164.54340015968677,85.48057223632324,171.5140255606558,180.34942490599263,755.4803348477105,-1502.931838339803
1943,545.6784154579633,957.7846224904757,282.89583497416675,108.35796538970746,221.12089956998216,289.2144735111798,,170.40152242426973,,183.95736239878752,174.82194604109924,,-1700.9872940409
9690,582.4269146804651,962.1044351690232,257.1354580926966,106.27554174300941,247.06750853483118,288.1152504038644,966.2598618819021,176.40977565205927,87.77512335095282,185.38602558868803,132.7080541787097,670.0914383938443,-1586.6608113456032
9012,545.0048259374946,889.0344171006983,303.1777794316192,119.33255450236915,231.6433572280267,336.6378300878288,860.5763347561912,131.03035913640628,85.6409828955748,197.12576873222721,169.8296473414744,632.9733508602121,-1543.016608472852
4286,585.8137455761004,981.0836549757058,308.2464141463812,116.57286139605637,266.7726053612252,363.9052626665514,782.7834078432426,184.71699403699012,83.63966612664345,182.9716880480269,177.96291096983296,952.3897444084971,-1623.3729576055962
8512,541.4268728367955,933.5436631628446,210.6910087303803,74.27634191805592,281.89539515185874,378.0741143808011,,182.3614959192946,79.22117240238885,199.0281767356229,177.6553185056087,760.0071041086162,-1564.601773205458
201,568.8972080553315,878.4369757297475,267.60966017678896,134.45068578257448,236.13618001718305,307.9700916801883,935.1006474180585,123.83627221914406,93.00262243524409,162.89571822262522,152.61909887400205,968.2905723007282,-1646.5556218265901
3107,537.0979105642188,963.5964278724862,261.03446112137846,148.7439062678103,,311.68626738731257,863.6442685544648,154.1836563777847,90.92635813924306,195.2669103923234,,697.6384259305507,-1581.355110870212
6187,,942.8901952821044,317.21975773556346,128.93002799350396,283.3333602688177,365.5302550812322,922.1891201675926,180.5127034949881,81.23091799669913,169.37975362476968,159.60765218396315,812.261759614728,-1613.9576770447193
4978,547.5539752805337,962.8129479411795,289.41655617285943,105.66989422750552,,319.12640504852277,900.9323322575945,163.71588682541096,81.64423730037562,188.99379557670494,161.73382630897436,731.1916934027693,-1619.0211271003914
6513,573.8049305010436,901.3255461054404,,100.37643147912519,236.8497377070652,346.59671229427494,746.4237513881363,148.63969193102008,86.72738290874209,194.92339059995356,130.96511031006602,736.1613001647104,-1526.2048637890857
558,562.4282269700805,980.5495299214268,277.72586549480354,124.20449729596552,221.87580897955655,282.717823640593,846.7893059675021,152.764011234404,91.04469147274506,,172.77811377010624,,-1544.6634266669807
9250,504.27899188467575,916.3944608834254,293.18588965416643,133.87767214787215,212.40785833480027,346.10853143104686,908.5197974531903,175.28652494388157,90.26265991848601,187.59708138351883,148.71503944597953,811.4256256524384,-1645.2347967121818
5374,523.3076694034161,1009.8726066994417,241.08578046340935,132.58034279940136,239.28764124918115,313.7757237336574,812.588741389332,160.94044436765475,85.48824138440955,,173.36551350718338,,-1580.2066538759386
2253,533.3435773294108,959.507262820317,317.6390744899162,128.8794744885263,256.6930767275779,291.4862599645949,968.5785210476002,166.91741158650478,78.30263644039509,180.08651703027726,169.18896871555899,894.1801568600107,-1668.9158476480889
8305,510.34514048982976,1007.794439371498,288.42939171067314,109.70218971413601,256.3864474188551,,943.711728049468,172.15416189276417,91.70571281556626,182.7612142311207,156.60592179437288,801.6364654710018,-1675.8598917465665
5380,527.5985130583464,1001.7160861195599,294.7469097998161,119.29028929684726,242.86889940791042,280.0511423107537,876.7622438555583,170.4367614745181,98.2479797357506,200.12531124286215,159.33317311721072,1043.228732360311,-1734.8333602077385
2062,553.1001973736638,950.1663224812584,331.6486926130139,154.17585793390327,235.17611066481405,377.5019650619572,958.0207139630743,140.68588772067585,74.13456773650215,174.5864189973206,158.11155178143048,828.5052960436171,-1713.97135652477
1832,545.458581273075,1008.1219678630359,286.4171163539349,102.74569639690658,181.0235417843551,271.8323061038533,813.6066762517851,206.24745324621887,89.02075193952851,186.3408259005479,147.67823058612566,761.7462018172565,-1604.061071178997
4255,542.6163172880877,935.7847315101108,285.75300882232256,110.98361689285636,192.90105512271714,357.51077480275944,840.7282752688275,186.9961573682168,82.35770048458691,190.21694147714948,158.66135430814913,858.502546640503,-1642.8597507745806
7152,547.0873658277274,1055.6290089596464,242.97434286238843,78.20906954824987,211.7248636863956,331.26092781087476,726.606270905906,183.88304679166353,81.98693074517567,184.3211652352138,178.6575506334016,852.9118483018855,-1604.1371354932824
7738,519.2357848849078,995.9192370137885,286.1356655449338,114.71199379837539,290.8366652711474,212.434328261002,794.0079236947258,183.37000463272142,92.11901854874012,174.2536068568362,173.2388486295009,902.658586409114,-1510.3835115010813
8008,522.9192680259885,884.2529099749295,272.1152058533725,99.68293616020198,168.2215108587036,277.20057371059994,904.5391571040129,152.030781133356,88.44020461883623,214.759608508732,144.49864330288887,886.4472491020231,-1677.1321785324562
2908,570.2948766153115,1107.7024028373764,304.0811347674905,122.03595611506881,252.01231048344025,250.81713440178956,798.7761635790097,155.41277106851152,83.2678878350549,207.97943427413523,157.76413139017654,772.4900754644912,-1652.9051495248116
120,540.6274400408098,955.1191260509958,311.20818152176435,148.08881194422946,353.6377721543661,162.22607094434866,936.5735459945024,172.33347290743424,68.55470908293506,207.09353736661876,161.0841927735695,690.8320506092342,-1429.2323137704457
3915,551.0904587763567,,199.94264163860308,89.17430954751464,263.51944856281256,348.8347859707976,,149.04407564066386,90.61571310724877,188.93189661035757,145.96335585368712,1052.6907941160885,-1638.1927558909342
4077,522.4699599963973,880.4304516209177,266.4961571934697,135.5279646750104,236.2216383898694,334.44632864783426,,175.08348362681852,80.84372376290756,192.8269722439951,169.15823364887834,794.5160125424712,-1528.4044904025848
6725,569.4103027573792,921.152942975791,303.3304795577465,135.70103825316522,178.01381513334397,409.47455804804326,910.0860297343839,188.00090170607743,83.50338543556398,187.27785147333654,171.13597338158795,820.2450883001138,-1687.968695057514
8030,530.381145343889,978.3883007790353,277.7492345152665,108.12764779567021,266.4823328985002,302.9893131205742,847.6808541115864,149.20842798890305,106.94888337279181,195.5504896662631,161.08286169179524,795.4054830634375,-1615.1815654985517
5896,537.0913968603809,980.2120713037431,258.47040262380773,164.34379415507084,190.4343034950696,311.7019079473637,976.4014696590993,201.0960154430261,91.59933296556999,148.4641079897457,163.68259462158952,902.2063568990499,-1665.7969238710034
5509,530.2962353436351,987.5189940539437,337.21217638868785,143.05100693279118,197.61308223240053,205.44784526010218,909.5833006769617,122.5616054253981,102.65694629549222,212.97395374178637,163.5216865357697,564.7952332866475,-1618.3834328781809
2384,549.8772761396796,1060.7158929721556,342.6696699592809,125.54320396551952,272.49960591868705,295.27285513748274,909.8503369489999,175.92196480904244,89.39673456789482,189.24570283628586,,825.6720974595368,-1713.8872681438872
1234,538.1484009112801,919.8874016390687,321.7124735559863,118.64133549995874,210.500874629532,243.45216894323022,811.6948629884563,148.96559808720085,83.6961054493109,222.30394894529798,184.9468017386808,635.6956830573606,-1510.6815302441978
9259,535.6663174584664,996.6658685627104,304.2418642502455,109.06341104277708,258.1343189510667,309.8103153763273,940.8424777820073,180.29569701920295,82.29455587440076,188.18171039468734,148.41854305499865,873.7093016788804,-1695.307614113311
8142,515.9511344324217,932.5268379231044,315.9426208223831,103.76816809720566,119.6477941505352,300.3801551377094,941.4108607085557,160.4789215497356,67.53640707395813,185.08488153048057,136.34994962985695,827.0891879477608,-1745.248732746341
5242,531.575547048627,1035.7356610544884,310.02078122677653,108.39465024798483,238.77471852748775,263.76424795420394,815.428591974248,149.2919888164339,94.27659983094097,185.3543304684601,163.71218157145853,886.9925204132271,-1671.840072817081
6210,523.2787409216833,882.4178768386151,327.19683440339907,145.99483395438895,256.93529306107615,346.42428445344086,806.9426410262157,182.3223913916899,85.25502869552558,209.06845226737482,163.9193576470274,736.8081311434009,-1519.2676720714182
7997,515.0457404906572,940.1233722714026,269.22599577665454,112.60687804370562,206.64131890801923,303.35545446290047,988.9149122472373,168.07391732315753,94.57748726211227,181.4750900925635,174.57171664196176,992.2122037252025,-1731.8923326212575
8165,550.0129267655382,941.4214400774182,299.6597031428888,127.2225666247905,179.47870357991744,306.3489899200719,1059.9714764652604,206.7853799134814,,161.7186831437324,131.30691175233676,609.4474267460603,-1638.4483056929387
9242,555.2137049037882,949.445006218655,310.6942855010373,102.3997998090017,196.71048616647687,261.7861443992647,959.5503101601579,153.79396947924005,,194.88958207615448,134.7450892902014,789.4701406391957,-1708.947719333703
559,502.89508909059134,904.4968910748322,255.9065580227002,96.54220296667084,292.40360155060745,455.9298352500159,980.1667265477495,174.13320339856782,83.04005670042514,176.82362307238824,156.05183152002408,948.2673798595321,-1700.9208523724947
6715,541.4190731285136,910.6815758749959,239.49780815530093,147.08811555314773,206.77041880339647,352.9098291372991,933.4423520774719,177.40380301016614,100.90244012017928,190.18398069066845,171.99398894162312,692.0291726883272,-1570.5285787502328
9107,519.4539193379994,862.2481635827796,315.9635060449343,83.62038055427558,,338.10852019641055,919.0523982618558,163.28045081999144,82.35719473696878,160.71281330050448,173.1987258913872,674.9315198087254,-1591.438534121744
5158,540.1084877739867,987.5773647844487,347.12552171180056,123.7405480954825,233.9751059731309,368.1275685028868,832.4169809565035,147.49776896085984,85.61126824162817,205.44930545529542,146.66236415335686,810.5864205554999,-1720.7792596493268
7040,576.1503458442791,990.9661145460162,306.18786206960806,132.1019338702888,240.81965458981054,309.155815393709,872.2639065765034,179.19569197409143,101.56144005078454,159.7148089888873,174.7895747299071,805.507215836924,-1608.802418415243
5871,579.1532957458327,865.5011505209167,269.82170923661477,122.33044662629509,173.12544175805567,300.81505254376697,902.6638926345186,158.3014655239841,85.49835973415954,177.0733052240654,147.17707419066286,875.5810933064139,-1616.9442782280648
2367,554.8423777480394,923.5523960141513,254.31522540121685,146.43044211847067,257.370641700364,268.47270202444207,749.0747721582972,184.19602667107043,91.21263075668537,193.9407498279741,189.77639559243858,889.0624914591415,-1453.932253210598
7074,512.918143201829,891.5047999961123,277.0764560390211,95.36693442859604,191.99567383364067,373.927624479107,935.9130558914161,135.77768589205456,,186.6633871240372,156.7810191976045,690.6553460089126,-1651.6110936482526
1343,540.5558667758413,882.5276337168411,343.7179848342189,89.03360515745472,327.24078047608015,269.3026703057663,876.9874744550527,195.46659997689812,91.21007082854219,174.29398904003938,156.0760670406621,908.2052543332577,-1529.3425905516185
2133,524.5520242179552,942.9989750602238,319.993518741471,135.7594360201949,309.9396052992898,298.65934874989034,791.9465131089605,149.34951149801114,97.64436407218905,201.16109515645857,,809.2780935586208,-1545.1815666139519
9704,524.8228718764865,894.4313575914822,295.9806420662589,119.55358374938585,261.0145323432523,259.2999202522469,974.6950404971723,196.1485390836046,86.87767519074531,165.9932794643794,152.66715002972742,941.0006899703844,-1596.4633745711
